date,water_level,tagsn
2018032118,2.8505,4285
2018032119,2.6588,4285
2018032119,2.6061,4287
2018032119,2.3925,4288
2018032120,2.5559,4285
2018032120,2.507,4287
2018032120,2.2688,4288
2018032121,2.4891,4285
2018032121,2.4317,4287
2018032121,2.2812,4288
2018032122,2.4531,4285
2018032122,2.3959,4287
2018032122,2.2125,4288
2018032123,2.6754,4285
2018032123,2.6252,4287
2018032123,2.3859,4288
2018032124,2.8502,4285
2018032124,2.7537,4287
2018032124,2.563,4288
2018032201,2.5881,4288
2018032201,2.803,4287
2018032201,2.8887,4285
2018032202,2.5997,4285
2018032202,2.5493,4287
2018032202,2.3922,4288
2018032203,2.2947,4285
2018032203,2.256,4287
2018032203,2.3203,4288
2018032204,2.2325,4285
2018032204,2.1838,4287
2018032204,2.1021,4288
2018032205,2.147,4288
2018032205,2.2158,4287
2018032205,2.2489,4285
2018032206,2.3848,4285
2018032206,2.3455,4287
2018032206,2.2922,4288
2018032207,2.8518,4285
2018032207,2.8207,4287
2018032207,2.5214,4288
2018032208,3.0017,4285
2018032208,2.8951,4287
2018032208,2.5774,4288
2018032209,3.0907,4285
2018032209,2.9943,4287
2018032209,2.732,4288
2018032210,2.9895,4285
2018032210,2.9248,4287
2018032210,2.7111,4288
2018032211,2.8048,4285
2018032211,2.749,4287
2018032211,2.4984,4288
2018032212,2.8379,4285
2018032212,2.778,4287
2018032212,2.5418,4288
2018032213,2.8905,4285
2018032213,2.8295,4287
2018032213,2.6667,4288
2018032214,2.8895,4285
2018032214,2.8358,4287
2018032214,2.6079,4288
2018032215,2.7577,4285
2018032215,2.7085,4287
2018032215,2.5362,4288
2018032216,2.9454,4285
2018032216,2.891,4287
2018032216,2.6912,4288
2018032217,2.7006,4288
2018032217,2.9295,4287
2018032217,2.9767,4285
2018032218,2.8724,4285
2018032218,2.8141,4287
2018032218,2.6292,4288
2018032219,2.7503,4285
2018032219,2.6957,4287
2018032219,2.5431,4288
2018032220,2.7073,4285
2018032220,2.6598,4287
2018032220,2.3837,4288
2018032221,2.4259,4285
2018032221,2.3883,4287
2018032221,2.0335,4288
2018032222,2.3888,4285
2018032222,2.3446,4287
2018032222,1.9993,4288
2018032223,2.6523,4285
2018032223,2.6245,4287
2018032223,2.1915,4288
2018032224,2.616,4285
2018032224,2.5477,4287
2018032224,2.3754,4288
2018032301,2.3575,4288
2018032301,2.7538,4287
2018032301,2.7823,4285
2018032302,2.4867,4285
2018032302,2.452,4287
2018032302,2.1615,4288
2018032303,2.2034,4285
2018032303,2.157,4287
2018032303,2.0528,4288
2018032304,2.4988,4285
2018032304,2.4458,4287
2018032304,2.3882,4288
2018032305,2.2592,4285
2018032305,2.2096,4287
2018032305,2.2605,4288
2018032306,2.3457,4285
2018032306,2.3009,4287
2018032306,2.2176,4288
2018032307,2.5215,4288
2018032307,2.8089,4287
2018032307,2.8542,4285
2018032308,3.0091,4285
2018032308,2.9866,4287
2018032308,2.6526,4288
2018032309,2.9431,4285
2018032309,2.892,4287
2018032309,2.532,4288
2018032310,2.9195,4285
2018032310,2.8685,4287
2018032310,2.5782,4288
2018032311,3.1429,4285
2018032311,3.0788,4287
2018032311,2.7809,4288
2018032312,3.1922,4285
2018032312,3.127,4287
2018032312,2.8874,4288
2018032313,3.2103,4285
2018032313,3.1461,4287
2018032313,2.9115,4288
2018032314,3.0409,4285
2018032314,2.9824,4287
2018032314,2.8348,4288
2018032315,2.6903,4288
2018032315,2.8787,4287
2018032315,2.9391,4285
2018032316,2.6923,4287
2018032316,2.5276,4288
2018032316,2.7461,4285
2018032317,2.6405,4285
2018032317,2.5874,4287
2018032317,2.4099,4288
2018032318,2.6795,4285
2018032318,2.6274,4287
2018032318,2.4427,4288
2018032319,2.6378,4285
2018032319,2.5881,4287
2018032319,2.4123,4288
2018032320,2.5721,4285
2018032320,2.5195,4287
2018032320,2.3024,4288
2018032321,2.4657,4285
2018032321,2.4172,4287
2018032321,2.1988,4288
2018032322,2.4613,4285
2018032322,2.4133,4287
2018032322,2.2719,4288
2018032323,2.2837,4287
2018032323,1.9989,4288
2018032323,2.3336,4285
2018032324,2.0477,4287
2018032324,2.0929,4285
2018032324,1.7789,4288
2018032401,1.6666,4288
2018032401,1.9168,4287
2018032401,1.9524,4285
2018032402,1.983,4285
2018032402,1.9496,4287
2018032402,1.8242,4288
2018032403,2.11,4285
2018032403,2.0676,4287
2018032403,2.0103,4288
2018032404,2.0474,4285
2018032404,1.9829,4287
2018032404,2.0304,4288
2018032405,2.2518,4285
2018032405,2.2068,4287
2018032405,2.2607,4288
2018032406,2.4259,4285
2018032406,2.38,4287
2018032406,2.5002,4288
2018032407,2.7094,4288
2018032407,2.5499,4287
2018032407,2.6041,4285
2018032408,2.6076,4287
2018032408,2.6315,4288
2018032408,2.6625,4285
2018032409,2.4347,4285
2018032409,2.281,4288
2018032409,2.4359,4287
2018032410,2.3115,4287
2018032410,2.0105,4288
2018032410,2.3406,4285
2018032411,2.2586,4287
2018032411,2.1607,4288
2018032411,2.3075,4285
2018032412,2.3508,4287
2018032412,2.258,4288
2018032412,2.3932,4285
2018032413,2.3936,4285
2018032413,2.3491,4287
2018032413,2.2494,4288
2018032414,2.1931,4288
2018032414,2.3326,4287
2018032414,2.3826,4285
2018032415,2.3421,4285
2018032415,2.2814,4287
2018032415,2.0768,4288
2018032416,1.8667,4288
2018032416,2.0901,4287
2018032416,2.1324,4285
2018032417,2.0944,4285
2018032417,2.0437,4287
2018032417,1.7498,4288
2018032418,2.1049,4285
2018032418,2.0554,4287
2018032418,1.81,4288
2018032419,2.1371,4285
2018032419,2.0885,4287
2018032419,1.8213,4288
2018032420,2.0971,4285
2018032420,2.0565,4287
2018032420,1.8093,4288
2018032421,1.9499,4285
2018032421,1.862,4287
2018032421,1.7801,4288
2018032422,2.2358,4285
2018032422,2.1829,4287
2018032422,1.9446,4288
2018032423,1.9996,4288
2018032423,2.3233,4285
2018032423,2.2588,4287
2018032424,2.1176,4285
2018032424,2.0795,4287
2018032424,1.8035,4288
2018032501,1.9673,4285
2018032501,1.9204,4287
2018032501,1.6582,4288
2018032502,1.574,4288
2018032502,1.8094,4287
2018032502,1.8978,4285
2018032503,1.884,4285
2018032503,1.8453,4287
2018032503,1.7091,4288
2018032504,2.2438,4285
2018032504,2.2248,4287
2018032504,1.9747,4288
2018032505,2.3413,4288
2018032505,2.5187,4287
2018032505,2.5716,4285
2018032506,3.0339,4285
2018032506,2.9663,4287
2018032506,2.8781,4288
2018032507,3.2083,4285
2018032507,3.1572,4287
2018032507,3.1192,4288
2018032508,3.4104,4285
2018032508,3.3604,4287
2018032508,3.3299,4288
2018032509,3.1738,4288
2018032509,3.303,4287
2018032509,3.3607,4285
2018032510,3.0821,4285
2018032510,3.0156,4287
2018032510,2.949,4288
2018032511,3.038,4285
2018032511,2.9792,4287
2018032511,2.8217,4288
2018032512,3.0954,4285
2018032512,3.0299,4287
2018032512,2.92,4288
2018032513,2.9221,4285
2018032513,2.8644,4287
2018032513,2.7928,4288
2018032514,2.8037,4285
2018032514,2.7427,4287
2018032514,2.6614,4288
2018032515,2.7942,4285
2018032515,2.7363,4287
2018032515,2.6875,4288
2018032516,2.3774,4288
2018032516,2.593,4287
2018032516,2.6455,4285
2018032517,2.576,4285
2018032517,2.5217,4287
2018032517,2.315,4288
2018032518,2.5734,4285
2018032518,2.5183,4287
2018032518,2.3134,4288
2018032519,2.1927,4288
2018032519,2.573,4287
2018032519,2.618,4285
2018032520,2.4012,4285
2018032520,2.348,4287
2018032520,1.9931,4288
2018032521,2.0984,4285
2018032521,2.0539,4287
2018032521,1.6808,4288
2018032522,1.485,4288
2018032522,1.9495,4287
2018032522,1.9925,4285
2018032523,1.886,4285
2018032523,1.8388,4287
2018032523,1.3423,4288
2018032524,1.868,4285
2018032524,1.8236,4287
2018032524,1.3704,4288
2018032601,2.0203,4285
2018032601,1.9798,4287
2018032601,1.4907,4288
2018032602,2.0997,4285
2018032602,2.0241,4287
2018032602,1.7702,4288
2018032603,2.0743,4285
2018032603,2.0188,4287
2018032603,1.8644,4288
2018032604,2.1365,4285
2018032604,2.0198,4287
2018032604,2.0825,4288
2018032605,2.1266,4288
2018032605,2.2857,4287
2018032605,2.3774,4285
2018032606,2.2736,4285
2018032606,2.1125,4287
2018032606,2.1664,4288
2018032607,2.5581,4285
2018032607,2.5305,4287
2018032607,2.2712,4288
2018032608,2.5143,4285
2018032608,2.38,4287
2018032608,2.2546,4288
2018032609,2.603,4285
2018032609,2.5606,4287
2018032609,2.3014,4288
2018032610,2.792,4285
2018032610,2.7375,4287
2018032610,2.56,4288
2018032611,2.8368,4285
2018032611,2.781,4287
2018032611,2.5325,4288
2018032612,2.8994,4285
2018032612,2.8432,4287
2018032612,2.6201,4288
2018032613,3.113,4285
2018032613,3.0488,4287
2018032613,2.8415,4288
2018032614,3.3419,4285
2018032614,3.2742,4287
2018032614,2.9836,4288
2018032615,3.4052,4285
2018032615,3.3343,4287
2018032615,3.1669,4288
2018032616,3.25,4285
2018032616,3.1894,4287
2018032616,3.1216,4288
2018032617,3.0818,4285
2018032617,3.0187,4287
2018032617,2.9586,4288
2018032618,3.005,4285
2018032618,2.9472,4287
2018032618,2.8404,4288
2018032619,2.8765,4287
2018032619,2.6994,4288
2018032619,2.9381,4285
2018032620,2.6955,4285
2018032620,2.6403,4287
2018032620,2.348,4288
2018032621,2.0718,4288
2018032621,2.495,4285
2018032621,2.4407,4287
2018032622,2.0107,4288
2018032622,2.3269,4287
2018032622,2.3817,4285
2018032623,2.081,4288
2018032623,2.3094,4287
2018032623,2.3564,4285
2018032624,2.1981,4285
2018032624,2.153,4287
2018032624,1.9505,4288
2018032701,2.161,4285
2018032701,2.119,4287
2018032701,1.9507,4288
2018032702,1.9478,4288
2018032702,2.0254,4287
2018032702,2.0709,4285
2018032703,1.807,4288
2018032703,1.9312,4287
2018032703,1.9749,4285
2018032704,1.9517,4285
2018032704,1.9065,4287
2018032704,1.8202,4288
2018032705,2.018,4285
2018032705,1.971,4287
2018032705,1.9061,4288
2018032706,2.3623,4285
2018032706,2.31,4287
2018032706,2.1745,4288
2018032707,2.3968,4287
2018032707,2.5666,4288
2018032707,2.5934,4285
2018032708,2.6683,4285
2018032708,2.6254,4287
2018032708,2.3758,4288
2018032709,2.8507,4285
2018032709,2.676,4287
2018032709,2.6439,4288
2018032710,2.9259,4285
2018032710,2.8897,4287
2018032710,2.726,4288
2018032711,2.9888,4285
2018032711,2.9288,4287
2018032711,2.8551,4288
2018032712,2.965,4285
2018032712,2.902,4287
2018032712,2.8075,4288
2018032713,2.9846,4285
2018032713,2.9258,4287
2018032713,2.8455,4288
2018032714,3.1436,4285
2018032714,3.0742,4287
2018032714,2.9661,4288
2018032715,2.9636,4288
2018032715,2.7662,4287
2018032715,3.0013,4285
2018032716,3.3136,4285
2018032716,3.2462,4287
2018032716,3.1191,4288
2018032717,3.2865,4287
2018032717,3.3563,4285
2018032717,3.2823,4288
2018032718,3.2775,4285
2018032718,3.2091,4287
2018032718,3.1781,4288
2018032719,3.0215,4285
2018032719,2.9616,4287
2018032719,2.9432,4288
2018032720,2.7791,4285
2018032720,2.7196,4287
2018032720,2.6469,4288
2018032721,2.4214,4285
2018032721,2.3725,4287
2018032721,2.0764,4288
2018032722,2.1898,4287
2018032722,1.8933,4288
2018032722,2.2445,4285
2018032723,2.0359,4285
2018032723,1.9929,4287
2018032723,1.6942,4288
2018032724,1.8867,4285
2018032724,1.8463,4287
2018032724,1.5675,4288
2018032801,1.845,4285
2018032801,1.8034,4287
2018032801,1.4967,4288
2018032802,1.8723,4285
2018032802,1.8245,4287
2018032802,1.5443,4288
2018032803,1.9241,4285
2018032803,1.8363,4287
2018032803,1.6925,4288
2018032804,2.3215,4285
2018032804,2.2281,4287
2018032804,2.0538,4288
2018032805,2.4146,4285
2018032805,2.3681,4287
2018032805,2.2537,4288
2018032806,2.5439,4285
2018032806,2.5379,4287
2018032806,2.2535,4288
2018032807,2.7486,4285
2018032807,2.6923,4287
2018032807,2.4931,4288
2018032808,2.8943,4285
2018032808,2.8132,4287
2018032808,2.6143,4288
2018032809,2.9629,4285
2018032809,2.8862,4287
2018032809,2.6979,4288
2018032810,2.9889,4285
2018032810,2.9355,4287
2018032810,2.7491,4288
2018032811,2.9163,4285
2018032811,2.8577,4287
2018032811,2.7103,4288
2018032812,2.8728,4285
2018032812,2.8121,4287
2018032812,2.6806,4288
2018032813,2.8947,4285
2018032813,2.8342,4287
2018032813,2.7173,4288
2018032814,3.0534,4285
2018032814,3.0027,4287
2018032814,2.8398,4288
2018032815,3.0715,4285
2018032815,3.0106,4287
2018032815,2.8439,4288
2018032816,3.0577,4285
2018032816,2.997,4287
2018032816,2.9046,4288
2018032817,2.9965,4285
2018032817,2.9362,4287
2018032817,2.8479,4288
2018032818,2.9079,4285
2018032818,2.849,4287
2018032818,2.7253,4288
2018032819,2.9107,4285
2018032819,2.8571,4287
2018032819,2.5751,4288
2018032820,2.8975,4285
2018032820,2.8427,4287
2018032820,2.5341,4288
2018032821,2.9233,4285
2018032821,2.8773,4287
2018032821,2.5178,4288
2018032822,2.7982,4285
2018032822,2.7812,4287
2018032822,2.5041,4288
2018032823,2.7677,4285
2018032823,2.7354,4287
2018032823,2.3965,4288
2018032824,2.8947,4285
2018032824,2.6621,4287
2018032824,2.6425,4288
2018032901,2.9443,4285
2018032901,2.9188,4287
2018032901,2.5105,4288
2018032902,2.4863,4285
2018032902,2.449,4287
2018032902,2.1005,4288
2018032903,2.3372,4285
2018032903,2.2903,4287
2018032903,2.0025,4288
2018032904,2.3042,4285
2018032904,2.2515,4287
2018032904,1.9842,4288
2018032905,2.445,4285
2018032905,2.3961,4287
2018032905,2.274,4288
2018032906,2.5529,4285
2018032906,2.4803,4287
2018032906,2.4588,4288
2018032907,2.8509,4285
2018032907,2.7887,4287
2018032907,2.6852,4288
2018032908,2.8476,4285
2018032908,2.7806,4287
2018032908,2.7085,4288
2018032909,2.61,4285
2018032909,2.527,4287
2018032909,2.3701,4288
2018032910,2.7347,4285
2018032910,2.647,4287
2018032910,2.2737,4288
2018032911,2.8097,4285
2018032911,2.7398,4287
2018032911,2.3695,4288
2018032912,2.8541,4285
2018032912,2.7917,4287
2018032912,2.3875,4288
2018032913,2.9659,4285
2018032913,2.9061,4287
2018032913,2.7898,4288
2018032914,3.1191,4285
2018032914,3.0521,4287
2018032914,2.6715,4288
2018032915,3.1612,4285
2018032915,3.0992,4287
2018032915,2.5734,4288
2018032916,3.2849,4285
2018032916,3.223,4287
2018032916,2.8338,4288
2018032917,3.1778,4285
2018032917,3.118,4287
2018032917,2.9504,4288
2018032918,3.0803,4285
2018032918,3.0248,4287
2018032918,2.794,4288
2018032919,2.529,4288
2018032919,2.8449,4287
2018032919,2.909,4285
2018032920,2.7394,4285
2018032920,2.6769,4287
2018032920,2.3686,4288
2018032921,2.5548,4285
2018032921,2.5007,4287
2018032921,2.1454,4288
2018032922,2.5064,4285
2018032922,2.4601,4287
2018032922,2.0461,4288
2018032923,2.0488,4285
2018032923,2.035,4287
2018032923,1.4273,4288
2018032924,1.7486,4285
2018032924,1.7149,4287
2018032924,1.122,4288
2018033001,1.624,4285
2018033001,1.5959,4287
2018033001,0.9381,4288
2018033002,1.5288,4285
2018033002,1.5786,4287
2018033002,0.8846,4288
2018033003,1.7797,4285
2018033003,1.7574,4287
2018033003,1.0692,4288
2018033004,1.5125,4285
2018033004,1.519,4287
2018033004,1.0988,4288
2018033005,1.799,4285
2018033005,1.7493,4287
2018033005,1.2141,4288
2018033006,2.1173,4285
2018033006,2.0695,4287
2018033006,1.7254,4288
2018033007,2.7463,4285
2018033007,2.6541,4287
2018033007,2.4033,4288
2018033008,2.9282,4285
2018033008,2.8272,4287
2018033008,2.5266,4288
2018033009,2.7969,4288
2018033009,3.2294,4287
2018033009,3.2944,4285
2018033010,3.2838,4285
2018033010,3.2242,4287
2018033010,2.813,4288
2018033011,3.2496,4285
2018033011,3.1815,4287
2018033011,2.8065,4288
2018033012,3.3328,4285
2018033012,3.2606,4287
2018033012,2.9381,4288
2018033013,3.3288,4285
2018033013,3.2615,4287
2018033013,3,4288
2018033014,3.326,4285
2018033014,3.2603,4287
2018033014,3.0633,4288
2018033015,3.2335,4285
2018033015,3.1623,4287
2018033015,2.9767,4288
2018033016,2.9521,4285
2018033016,2.887,4287
2018033016,2.6775,4288
2018033017,2.9361,4285
2018033017,2.8718,4287
2018033017,2.5377,4288
2018033018,2.434,4288
2018033018,2.9546,4287
2018033018,2.9615,4285
2018033019,2.8364,4285
2018033019,2.8332,4287
2018033019,2.2635,4288
2018033020,2.6447,4285
2018033020,2.4683,4287
2018033020,2.1128,4288
2018033021,2.3144,4285
2018033021,2.3258,4287
2018033021,1.7445,4288
2018033022,2.3759,4285
2018033022,2.3473,4287
2018033022,1.6787,4288
2018033023,2.3873,4285
2018033023,2.3631,4287
2018033023,1.6974,4288
2018033024,2.2055,4285
2018033024,2.2027,4287
2018033024,1.7598,4288
2018033101,1.4061,4288
2018033101,2.0679,4287
2018033101,2.0666,4285
2018033102,2.1342,4285
2018033102,2.0775,4287
2018033102,1.4216,4288
2018033103,1.9298,4285
2018033103,1.865,4287
2018033103,1.4153,4288
2018033104,2.1243,4285
2018033104,2.0453,4287
2018033104,1.696,4288
2018033105,2.1313,4285
2018033105,2.0517,4287
2018033105,1.7241,4288
2018033106,2.0845,4285
2018033106,2.0118,4287
2018033106,1.8012,4288
2018033107,2.2046,4288
2018033107,2.4175,4287
2018033107,2.4727,4285
2018033108,2.6816,4285
2018033108,2.625,4287
2018033108,2.3503,4288
2018033109,2.6617,4285
2018033109,2.6092,4287
2018033109,2.1957,4288
2018033110,2.0364,4288
2018033110,2.4793,4287
2018033110,2.5344,4285
2018033111,2.3829,4285
2018033111,2.3269,4287
2018033111,1.8373,4288
2018033112,2.3222,4285
2018033112,2.2564,4287
2018033112,1.6769,4288
2018033113,2.2134,4285
2018033113,2.1515,4287
2018033113,1.5812,4288
2018033114,1.9447,4285
2018033114,1.7792,4287
2018033114,1.4407,4288
2018033115,1.7065,4288
2018033115,2.2149,4285
2018033115,2.0784,4287
2018033116,2.346,4285
2018033116,2.3292,4287
2018033116,1.7293,4288
2018033117,2.0193,4288
2018033117,2.647,4285
2018033117,2.6029,4287
2018033118,2.8574,4285
2018033118,2.8037,4287
2018033118,2.2205,4288
2018033119,2.8404,4285
2018033119,2.785,4287
2018033119,2.1507,4288
2018033120,2.7505,4287
2018033120,2.807,4285
2018033120,2.1469,4288
2018033121,2.88,4287
2018033121,2.9326,4285
2018033121,2.2894,4288
2018033122,2.906,4285
2018033122,2.8578,4287
2018033122,2.2497,4288
2018033123,2.1801,4288
2018033123,2.7371,4287
2018033123,2.7916,4285
2018033124,2.7733,4285
2018033124,2.7187,4287
2018033124,2.1785,4288
2018040101,2.7468,4285
2018040101,2.6904,4287
2018040101,2.1149,4288
2018040102,2.4917,4285
2018040102,2.2865,4287
2018040102,2.0885,4288
2018040103,2.4996,4285
2018040103,2.4245,4287
2018040103,2.1483,4288
2018040104,2.337,4285
2018040104,2.2607,4287
2018040104,2.1339,4288
2018040105,2.348,4285
2018040105,2.2638,4287
2018040105,2.0382,4288
2018040106,2.2224,4285
2018040106,2.1378,4287
2018040106,1.8963,4288
2018040107,2.3304,4285
2018040107,2.3026,4287
2018040107,1.9675,4288
2018040108,2.4852,4285
2018040108,2.4635,4287
2018040108,2.0802,4288
2018040109,2.6179,4285
2018040109,2.5962,4287
2018040109,2.2057,4288
2018040110,2.5933,4285
2018040110,2.5495,4287
2018040110,2.1248,4288
2018040111,2.5198,4285
2018040111,2.4789,4287
2018040111,2.1186,4288
2018040112,2.2382,4288
2018040112,2.6094,4287
2018040112,2.6625,4285
2018040113,2.7261,4285
2018040113,2.6695,4287
2018040113,2.2046,4288
2018040114,2.4106,4285
2018040114,2.3093,4287
2018040114,1.857,4288
2018040115,2.4778,4285
2018040115,2.4222,4287
2018040115,1.8622,4288
2018040116,2.2998,4285
2018040116,2.3146,4287
2018040116,1.8048,4288
2018040117,2.6018,4285
2018040117,2.5653,4287
2018040117,1.9872,4288
2018040118,2.6769,4285
2018040118,2.6377,4287
2018040118,2.1191,4288
2018040119,2.4047,4285
2018040119,2.3892,4287
2018040119,1.9587,4288
2018040120,2.7331,4285
2018040120,2.6834,4287
2018040120,2.0596,4288
2018040121,2.4696,4285
2018040121,2.4363,4287
2018040121,1.6813,4288
2018040122,1.3989,4288
2018040122,2.2111,4287
2018040122,2.256,4285
2018040123,2.2674,4285
2018040123,2.2243,4287
2018040123,1.4071,4288
2018040124,2.2809,4285
2018040124,2.231,4287
2018040124,1.4535,4288
2018040201,2.083,4285
2018040201,2.0374,4287
2018040201,1.5057,4288
2018040202,2.0712,4285
2018040202,2.0315,4287
2018040202,1.5807,4288
2018040203,2.1847,4285
2018040203,2.1117,4287
2018040203,1.718,4288
2018040204,2.3668,4285
2018040204,2.3418,4287
2018040204,1.9178,4288
2018040205,2.6378,4285
2018040205,2.5844,4287
2018040205,2.1808,4288
2018040206,2.9245,4285
2018040206,2.8648,4287
2018040206,2.6409,4288
2018040207,3.3985,4285
2018040207,3.3203,4287
2018040207,3.1111,4288
2018040208,2.7457,4288
2018040208,3.0844,4285
2018040208,3.0174,4287
2018040209,2.875,4285
2018040209,2.7812,4287
2018040209,2.3845,4288
2018040210,2.873,4285
2018040210,2.8053,4287
2018040210,2.3309,4288
2018040211,2.8246,4285
2018040211,2.7732,4287
2018040211,2.3539,4288
2018040212,2.731,4285
2018040212,2.681,4287
2018040212,2.2868,4288
2018040213,2.76,4285
2018040213,2.7071,4287
2018040213,2.3601,4288
2018040214,2.9065,4285
2018040214,2.8512,4287
2018040214,2.4654,4288
2018040215,2.5301,4288
2018040215,2.9835,4285
2018040215,2.9233,4287
2018040216,3.079,4285
2018040216,3.0223,4287
2018040216,2.7416,4288
2018040217,3.1465,4285
2018040217,3.083,4287
2018040217,2.9117,4288
2018040218,2.7438,4288
2018040218,2.9276,4287
2018040218,2.9826,4285
2018040219,2.8571,4285
2018040219,2.7976,4287
2018040219,2.4409,4288
2018040220,2.8658,4285
2018040220,2.7959,4287
2018040220,2.357,4288
2018040221,2.2378,4288
2018040221,2.6323,4287
2018040221,2.7385,4285
2018040222,2.47,4287
2018040222,2.5371,4285
2018040222,1.9349,4288
2018040223,2.3593,4285
2018040223,2.3234,4287
2018040223,1.6312,4288
2018040224,1.4938,4288
2018040224,2.1059,4287
2018040224,2.1341,4285
